facilityid,id_overall,sd,smp,hs,s1,group,type,teach_num,sup_pnpm,sup_gov,sup_uni,sup_private,sup_ngo,sup_himpaudi,sup_socind,freq_wk,duration,tot_student,ratio,room_age_separate,parents_inv,refresher_training,visit_gov,room_avail,book,book_no,clean_water,toilet,bin,sink,weight_scale,heigth,head_measure,firstaid,facilities,population,household,poor_hh,poor_pct,poor_level,bpd,bpd_meet,cp_koperasi,cp_gotong_royong,cp_karangta3a,cp_health,cp_women,cp_labor,mean_cp,safe_play,safe_clean,safe_availplayground,safe_noharm,safe_noconflict,safe_ownership,mean_safe,pp_raskin,pp_blt,pp_pkh,pp_jamkesmas,pp_kur,pp_wash,pp_pnpminf,pp_pnpmeco,pp_pnpmsoc,pp_pnpmgen,mean_pp,market,capital_district,capital_regency,capital_prov,bank,terminal,health_service,hospital,primary_sc,junior_sc,high_school,university
49002,1.57,0,0,1,0,treatment,KB,2,Yes,Yes,No,No,No,Yes,No,4,120,22,11,0,No,No,3,1,1,30,0,0,1,0,1,1,0,0,15,799,190,82,43.15789474,High,Yes,2,1,4,4,1,4,4,3,4,3,1,3,3,3,2.833333333,1,2,4,4,2,4,4,1,1,1,2.4,2,20,10,60,10,10,1,10,0.5,2,10,10
50001,2.24,0,0,1,0,treatment,KB,1,No,No,No,No,No,No,Yes,6,120,21,21,0,Yes,Yes,2,1,1,20,1,1,1,0,1,1,1,1,22,876,217,151,69.58525346,High,Yes,1,4,3,4,1,4,4,3.333333333,3,3,3,4,3,3,3.166666667,1,2,4,4,1,4,2,4,1,1,2.4,2,0.5,40,65,40,15,1.5,40,1,0.400000006,2.5,40
51001,3.47,0,0,0.67,0.33,treatment,KB,3,Yes,Yes,No,No,No,No,No,5,120,35,12,1,Yes,Yes,2,3,0,,1,1,1,1,1,1,1,1,25,2298,645,159,24.65116279,Moderate-High,Yes,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3.5,1,2,4,4,1,3,2,4,1,1,2.3,18,11,45,120,18,18,0,8,1.5,8,22,45
51002,2.455,0,0,1,0,treatment,KB,3,Yes,Yes,No,No,No,No,No,5,120,45,15,1,Yes,Yes,2,3,1,36,1,1,1,1,1,1,1,1,29,2298,645,159,24.65116279,Moderate-High,Yes,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3.5,1,2,4,4,1,3,2,4,1,1,2.3,18,11,45,120,18,18,0,8,1.5,8,22,45
52101,2.28,0,0.33,0.67,0,control,TK,3,Yes,No,No,No,No,Yes,No,6,180,25,8,1,Yes,No,0,2,3,,0,2,2,0,0,0,0,2,11,1451,409,163,39.85330073,Moderate-High,Yes,2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,1,2,1,4,4,1,2,1,1,1,1.8,10,15,65,87,30,30,5,65,0.100000001,0.050000001,20,65
52201,1.625,0,0,1,0,control,KB,4,No,Yes,No,No,No,No,Yes,5,120,25,6,1,Yes,Yes,1,2,1,75,0,0,2,2,2,1,0,1,15,1451,409,163,39.85330073,Moderate-High,Yes,2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,1,2,1,4,4,1,2,1,1,1,1.8,10,15,65,87,30,30,5,65,0.100000001,0.050000001,20,65
53002,3.57,0,0,0.5,0.5,treatment,KB,2,Yes,Yes,No,No,No,No,No,6,120,41,21,1,Yes,Yes,1,3,1,40,1,1,0,0,1,1,0,1,23,3062,960,135,14.0625,Moderate-Low,Yes,2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,1,2,1,1,1,3,4,4,1,1,1.9,0.5,0,30,90,0,0.200000003,1,30,0.01,0.02,2,30
53101,3.545,0,0,0.29,0.71,control,TK,7,No,Yes,No,Yes,No,No,No,6,180,70,10,1,Yes,Yes,3,4,1,25,1,1,2,2,1,1,0,1,27,3062,960,135,14.0625,Moderate-Low,Yes,2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,1,2,1,1,1,3,4,4,1,1,1.9,0.5,0,30,90,0,0.200000003,1,30,0.01,0.02,2,30
54101,4.07,0,0,0.5,0.5,control,TK,4,No,Yes,No,No,No,No,No,6,165,39,10,1,Yes,Yes,2,3,1,120,1,1,1,1,2,0,0,2,23,4032,917,318,34.6782988,Moderate-High,Yes,1,4,3,4,4,4,4,3.833333333,3,3,3,3,3,3,3,1,1,4,4,1,1,4,1,1,1,1.9,3,5,27,93,5,5,0.400000006,30,2,3,3,27
55002,2.755,0,0,0,1,treatment,KB,1,No,Yes,No,No,No,No,No,5,180,21,21,1,Yes,No,0,2,1,103,1,1,1,1,1,1,1,1,25,3812,948,,,,Yes,0,4,4,4,4,4,4,4,3,3,3,3,3,3,3,1,4,4,4,1,1,4,4,1,1,2.5,1.5,7,25,2,7,12,0.050000001,20,0.200000003,0.200000003,4,25
55201,1.73,0,0,0,1,control,KB,2,No,No,No,No,No,No,No,6,180,37,19,1,No,Yes,2,2,1,10,1,1,1,1,0,1,0,1,17,3812,948,,,,Yes,0,4,4,4,4,4,4,4,3,3,3,3,3,3,3,1,4,4,4,1,1,4,4,1,1,2.5,1.5,7,25,2,7,12,0.050000001,20,0.200000003,0.200000003,4,25
56101,2.895,0,0,0.6,0.4,control,TK,5,Yes,Yes,No,No,No,No,No,6,180,68,14,1,Yes,Yes,0,1,1,50,1,1,2,1,0,0,1,1,24,3561,1076,148,13.75464684,Low,Yes,3,4,4,4,4,4,4,4,4,3,3,4,3,4,3.5,1,2,4,3,4,4,2,1,1,1,2.3,5,9,65,90,5,5,1.5,65,0.5,3,5,0.5
56102,1.435,0,0,0.5,0.5,control,KB,2,Yes,Yes,No,No,No,No,Yes,6,150,25,13,0,Yes,Yes,0,1,1,5,1,1,1,1,0,0,0,1,28,3561,1076,148,13.75464684,Low,Yes,3,4,4,4,4,4,4,4,4,3,3,4,3,4,3.5,1,2,4,3,4,4,2,1,1,1,2.3,5,9,65,90,5,5,1.5,65,0.5,3,5,0.5
57001,2.62,0,0,1,0,treatment,KB,1,,,,,,,,5,120,33,33,0,Yes,No,1,1,1,20,1,1,1,1,1,1,0,1,22,2512,628,238,37.89808917,Moderate-High,Yes,1,4,4,4,4,4,4,4,3,3,3,3,3,4,3.166666667,1,2,4,4,1,4,2,1,1,1,2.1,0.5,17,35,70,17,17,0.300000012,35,0.400000006,1.5,17,17
57101,1.955,0,0,0.5,0.5,control,TK,4,Yes,Yes,Yes,No,No,No,Yes,6,150,44,11,0,Yes,Yes,2,2,1,10,2,1,1,0,0,1,0,2,23,2512,628,238,37.89808917,Moderate-High,Yes,1,4,4,4,4,4,4,4,3,3,3,3,3,4,3.166666667,1,2,4,4,1,4,2,1,1,1,2.1,0.5,17,35,70,17,17,0.300000012,35,0.400000006,1.5,17,17
58001,2.58,0,0.33,0.67,0,treatment,KB,6,,,,,,,,6,120,73,12,1,Yes,No,12,2,1,30,1,1,1,1,1,1,1,1,25,1173,358,120,33.51955307,Moderate-High,Yes,0,4,4,4,4,4,4,4,2,2,3,3,3,3,2.666666667,1,2,4,3,1,1,3,4,1,1,2.1,2,2.5,80,130,35,2.5,2.5,80,0.200000003,3,6,130
58002,2.585,0.33,0,0.67,0,treatment,KB,3,Yes,No,No,Yes,No,No,Yes,6,120,27,9,0,Yes,No,6,1,0,,1,1,1,1,0,0,0,0,15,1173,358,120,33.51955307,Moderate-High,Yes,0,4,4,4,4,4,4,4,2,2,3,3,3,3,2.666666667,1,2,4,3,1,1,3,4,1,1,2.1,2,2.5,80,130,35,2.5,2.5,80,0.200000003,3,6,130
59101,1.85,0,0,0.8,0.2,control,RA,5,Yes,No,No,No,No,No,No,6,120,51,10,1,Yes,Yes,0,2,1,56,1,1,1,2,0,0,0,2,23,1996,589,218,37.01188455,Moderate-High,Yes,1,4,4,4,4,4,4,4,4,3,3,3,3,4,3.333333333,1,3,1,4,1,4,3,4,1,1,2.3,0.5,12,80,110,40,40,0,80,0.050000001,0.050000001,7,80
60001,2.64,0,0,1,0,treatment,KB,2,No,Yes,No,No,No,No,No,4,120,15,8,1,Yes,Yes,1,2,1,10,0,1,1,1,1,0,0,1,21,1112,293,203,69.28327645,High,Yes,3,4,3,4,1,4,4,3.333333333,3,3,3,4,3,4,3.333333333,1,2,3,4,1,1,4,4,1,1,2.2,2,15,130,150,40,150,0.400000006,150,0.01,3,15,130
60002,2.23,0,0.5,0.5,0,treatment,KB,2,Yes,Yes,No,No,No,No,No,4,120,18,9,1,Yes,Yes,0,1,1,10,1,1,1,1,1,1,0,1,23,1112,293,203,69.28327645,High,Yes,3,4,3,4,1,4,4,3.333333333,3,3,3,4,3,4,3.333333333,1,2,3,4,1,1,4,4,1,1,2.2,2,15,130,150,40,150,0.400000006,150,0.01,3,15,130
33001,2.11,0,0,1,0,treatment,KB,3,Yes,Yes,No,No,No,No,No,3,120,20,7,0,No,Yes,0,1,1,36,1,1,1,0,1,1,0,0,23,1663,363,78,21.48760331,Moderate-High,Yes,2,4,3,4,4,4,4,3.833333333,3,3,3,3,3,3,3,2,2,1,4,1,1,2,4,1,1,1.9,3,3,5,15,2,3.5,2,12,0.5,2.5,2.5,15
33101,2.46,0,0,0.25,0.75,control,TK,4,No,Yes,No,No,No,No,No,6,150,35,9,0,No,Yes,2,1,3,,1,1,1,0,0,1,0,1,16,1663,363,78,21.48760331,Moderate-High,Yes,2,4,3,4,4,4,4,3.833333333,3,3,3,3,3,3,3,2,2,1,4,1,1,2,4,1,1,1.9,3,3,5,15,2,3.5,2,12,0.5,2.5,2.5,15
34002,1.975,0,0.2,0.8,0,treatment,KB,5,No,No,No,Yes,No,No,No,14,120,25,5,0,Yes,Yes,0,1,1,80,0,0,0,0,1,1,0,1,13,406,120,40,33.33333333,Moderate-High,Yes,2,4,3,4,4,4,4,3.833333333,3,3,3,3,3,3,3,2,1,1,4,1,1,2,1,1,1,1.5,1.5,36,36,40,30,40,1.5,40,0.300000012,2,20,40
34201,1.65,0,0,1,0,control,KB,2,No,No,No,No,No,No,No,4,120,7,4,0,Yes,Yes,0,1,1,7,0,0,2,0,0,0,0,0,7,406,120,40,33.33333333,Moderate-High,Yes,2,4,3,4,4,4,4,3.833333333,3,3,3,3,3,3,3,2,1,1,4,1,1,2,1,1,1,1.5,1.5,36,36,40,30,40,1.5,40,0.300000012,2,20,40
35001,2.54,0,0,1,0,treatment,KB,2,,,,,,,,6,120,21,11,1,Yes,No,3,2,1,42,0,0,1,0,1,1,0,0,16,538,117,75,64.1025641,High,Yes,3,4,3,4,1,4,4,3.333333333,3,3,3,3,3,3,3,1,2,3,4,4,1,2,4,1,1,2.3,0.300000012,0.5,27,35,27,35,0.400000006,35,0.050000001,5,0.5,35
35501,1.49,0,0,0.5,0.5,control,KB,6,No,Yes,No,No,No,No,Yes,6,90,6,1,1,Yes,Yes,0,2,1,58,1,1,1,0,2,2,0,0,12,538,117,75,64.1025641,High,Yes,3,4,3,4,1,4,4,3.333333333,3,3,3,3,3,3,3,1,2,3,4,4,1,2,4,1,1,2.3,0.300000012,0.5,27,35,27,35,0.400000006,35,0.050000001,5,0.5,35
36001,2.55,0,0.2,0.4,0.4,treatment,KB,5,No,No,Yes,No,No,Yes,No,6,180,41,8,1,Yes,Yes,2,2,1,7,1,1,1,1,1,1,0,1,26,1134,334,141,42.21556886,High,Yes,3,4,4,4,1,4,4,3.5,3,3,3,3,3,3,3,2,2,1,4,1,1,2,4,1,1,1.9,1.5,17,30,17,1.5,9,2,17,0.5,6,5,11
36401,0.98,0,0.86,0.14,0,control,TPQ,7,Yes,Yes,No,No,No,No,Yes,6,90,25,4,0,Yes,Yes,0,5,1,10,1,1,0,1,0,0,0,0,12,1134,334,141,42.21556886,High,Yes,3,4,4,4,1,4,4,3.5,3,3,3,3,3,3,3,2,2,1,4,1,1,2,4,1,1,1.9,1.5,17,30,17,1.5,9,2,17,0.5,6,5,11
38001,2.55,0,0,1,0,treatment,KB,4,No,Yes,No,No,No,No,No,5,90,21,5,1,Yes,Yes,3,3,1,150,1,1,1,1,1,1,1,1,28,1738,450,160,35.55555556,Moderate-High,Yes,2,4,4,3,4,4,4,3.833333333,3,3,3,3,3,3,3,2,2,1,4,4,4,2,4,1,1,2.5,17,5,30,17,3,17,3,17,0.200000003,1,2.5,17
38002,1.54,0,0,1,0,treatment,KB,1,No,Yes,No,No,No,No,No,5,110,25,25,1,Yes,Yes,2,1,1,30,0,1,1,1,1,1,1,1,24,1738,450,160,35.55555556,Moderate-High,Yes,2,4,4,3,4,4,4,3.833333333,3,3,3,3,3,3,3,2,2,1,4,4,4,2,4,1,1,2.5,17,5,30,17,3,17,3,17,0.200000003,1,2.5,17
37001,1.805,0,0,1,0,treatment,KB,2,No,Yes,No,No,No,No,Yes,5,155,19,10,1,Yes,No,12,1,1,30,1,1,1,1,1,1,1,1,23,4000,1550,1175,75.80645161,High,Yes,1,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,1,4,1,4,3,4,1,1,2.3,5,2.5,10,5,2.5,3.5,2,6,0.5,1.5,1,1.5
37202,2.735,0,0,0.5,0.5,control,KB,4,No,Yes,No,No,No,No,No,5,90,24,6,1,Yes,Yes,5,3,1,50,1,1,1,1,0,0,0,1,23,4000,1550,1175,75.80645161,High,Yes,1,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,1,4,1,4,3,4,1,1,2.3,5,2.5,10,5,2.5,3.5,2,6,0.5,1.5,1,1.5
39001,3.13,0,0,1,0,treatment,KB,3,,,,,,,,5,180,22,7,1,Yes,Yes,1,2,1,20,1,1,1,1,1,1,0,1,27,725,187,65,34.75935829,Moderate-High,Yes,1,4,4,4,1,4,4,3.5,3,3,3,3,3,3,3,2,2,1,2,1,2,2,4,1,1,1.8,3,1,85,95,15,15,0.150000006,35,1,1,1.5,35
40201,1.07,0,0,1,0,control,KB,2,No,Yes,No,No,No,No,No,5,120,15,8,0,Yes,Yes,0,1,3,,0,0,1,0,0,0,0,0,7,803,208,140,67.30769231,High,Yes,2,4,3,4,3,4,4,3.666666667,3,3,3,3,3,3,3,1,2,1,4,1,1,2,4,1,1,1.8,1,2,70,80,30,47,0.029999999,80,2,2,15,80
61001,4.56,0,0,1,0,treatment,KB,4,,,,,,,,5,120,23,6,1,Yes,Yes,2,2,1,22,1,1,1,1,1,1,1,1,27,2255,687,598,87.04512373,High,Yes,3,4,4,2,4,4,4,3.666666667,3,3,1,3,3,3,2.666666667,1,2,1,4,1,1,4,4,2,1,2.1,3,3,50,80,3,6,3,7,0.400000006,3,1,7
61101,1.615,0,0,0,1,control,TK,4,Yes,Yes,No,No,No,No,No,6,165,59,15,1,Yes,Yes,2,3,1,649,2,2,1,1,1,1,0,1,27,2255,687,598,87.04512373,High,Yes,3,4,4,2,4,4,4,3.666666667,3,3,1,3,3,3,2.666666667,1,2,1,4,1,1,4,4,2,1,2.1,3,3,50,80,3,6,3,7,0.400000006,3,1,7
62002,1.865,0,0,0,1,treatment,KB,5,,,,,,,,4,120,39,8,1,Yes,Yes,0,2,1,40,1,1,1,1,1,1,1,1,24,7746,2004,308,15.36926148,Moderate-Low,Yes,3,4,4,2,4,4,4,3.666666667,3,3,1,2,4,2,2.5,1,2,1,4,1,1,4,4,1,1,2,0.5,6,30,60,3,3,6,3,0.5,2,2,2
62201,2.885,0,0,0,1,control,KB,4,No,Yes,No,No,No,No,No,4,120,25,6,1,No,No,2,3,1,150,1,1,1,0,0,0,0,2,22,7746,2004,308,15.36926148,Moderate-Low,Yes,3,4,4,2,4,4,4,3.666666667,3,3,1,2,4,2,2.5,1,2,1,4,1,1,4,4,1,1,2,0.5,6,30,60,3,3,6,3,0.5,2,2,2
63101,1.525,0,0,0,1,control,TK,2,Yes,Yes,No,No,No,No,No,6,150,36,18,1,Yes,Yes,0,2,1,144,1,1,1,2,1,0,0,0,16,3426,842,345,40.97387173,High,Yes,6,4,4,4,1,4,4,3.5,3,3,1,4,4,4,3.166666667,1,2,1,4,1,1,3,1,1,1,1.6,0.100000001,12,25,96,12,21,12,21,0.100000001,0.100000001,0.100000001,21
63201,3.39,0,0,0.5,0.5,control,KB,4,No,Yes,No,No,No,No,No,4,120,16,4,0,No,Yes,1,1,1,50,0,0,1,0,0,0,0,0,7,3426,842,345,40.97387173,High,Yes,6,4,4,4,1,4,4,3.5,3,3,1,4,4,4,3.166666667,1,2,1,4,1,1,3,1,1,1,1.6,0.100000001,12,25,96,12,21,12,21,0.100000001,0.100000001,0.100000001,21
64101,3.55,0,0,0.25,0.75,control,TK,4,Yes,Yes,Yes,No,No,No,Yes,6,150,41,10,1,Yes,Yes,7,2,1,15,0,0,2,0,1,1,0,1,20,3765,994,371,37.32394366,Moderate-High,Yes,1,4,4,2,4,3,4,3.5,3,3,1,3,3,3,2.666666667,1,2,1,4,1,4,4,1,4,1,2.3,1,7,35,40,7,17,7,17,0.5,2,1,17
64201,1.965,0,0,0.67,0.33,control,KB,3,No,Yes,No,No,No,No,Yes,6,120,29,10,1,Yes,Yes,0,2,1,200,1,0,1,2,0,1,0,1,17,3765,994,371,37.32394366,Moderate-High,Yes,1,4,4,2,4,3,4,3.5,3,3,1,3,3,3,2.666666667,1,2,1,4,1,4,4,1,4,1,2.3,1,7,35,40,7,17,7,17,0.5,2,1,17
65001,2.81,0,0,1,0,treatment,KB,2,No,Yes,No,No,No,No,Yes,6,150,48,24,1,Yes,Yes,2,2,1,168,1,1,1,1,1,1,1,1,23,3878,1039,231,22.23291627,Moderate-High,Yes,1,1,4,3,4,3,4,3.166666667,3,2,1,3,3,2,2.333333333,1,2,1,4,1,1,4,4,1,1,2,2.5,2.5,30,90,2.5,17,2.5,17,0.01,0.050000001,2,15
65101,2.18,0,0,0.25,0.75,control,TK,4,Yes,Yes,No,No,No,No,No,6,150,25,6,1,Yes,Yes,0,3,1,80,2,2,2,2,1,1,0,1,28,3878,1039,231,22.23291627,Moderate-High,Yes,1,1,4,3,4,3,4,3.166666667,3,2,1,3,3,2,2.333333333,1,2,1,4,1,1,4,4,1,1,2,2.5,2.5,30,90,2.5,17,2.5,17,0.01,0.050000001,2,15
66001,3.685,0,0,0.67,0.33,treatment,KB,9,No,Yes,No,Yes,Yes,No,Yes,6,120,115,13,1,Yes,Yes,14,6,1,665,1,1,1,1,1,1,1,1,30,5061,1403,800,57.02066999,High,Yes,2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,1,2,1,4,4,4,2,1,1,1,2.1,4,4,42,76,4,2.5,1.5,42,0.01,4,4,52
66101,2.31,0,0,1,0,control,RA,2,Yes,Yes,No,No,No,No,No,6,30,21,11,1,Yes,Yes,2,2,1,154,0,1,1,1,0,1,0,2,20,5061,1403,800,57.02066999,High,Yes,2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,1,2,1,4,4,4,2,1,1,1,2.1,4,4,42,76,4,2.5,1.5,42,0.01,4,4,52
67101,1.94,0,0,0.11,0.89,control,TK,9,No,Yes,No,No,No,No,Yes,6,150,160,18,1,Yes,Yes,0,6,1,999,1,1,1,2,2,0,0,2,28,11036,2928,718,24.52185792,Moderate-High,Yes,2,4,4,4,1,4,4,3.5,3,3,1,4,3,3,2.833333333,1,2,1,4,4,1,4,4,1,1,2.3,0.5,5,30,45,0.100000001,5,0.050000001,16,0.050000001,0.100000001,0.100000001,35
67102,2.065,0,0,0,1,control,RA,5,No,Yes,No,No,No,No,Yes,6,150,97,19,1,Yes,Yes,4,4,1,600,1,1,1,2,1,1,1,1,29,11036,2928,718,24.52185792,Moderate-High,Yes,2,4,4,4,1,4,4,3.5,3,3,1,4,3,3,2.833333333,1,2,1,4,4,1,4,4,1,1,2.3,0.5,5,30,45,0.100000001,5,0.050000001,16,0.050000001,0.100000001,0.100000001,35
68002,2.93,0,0,1,0,treatment,KB,2,Yes,Yes,No,No,No,No,Yes,4,120,40,20,0,Yes,Yes,0,1,1,91,1,1,1,1,1,1,1,1,28,7292,2053,415,20.21432051,Moderate-High,Yes,5,4,4,3,1,4,4,3.333333333,4,3,1,3,3,3,2.833333333,1,1,1,4,4,4,4,4,4,1,2.8,0.5,0.600000024,40,60,0.100000001,3,0.02,40,0.029999999,0.600000024,0.300000012,60
68102,2.215,0,0,0.29,0.71,control,RA,7,No,Yes,No,No,No,No,Yes,6,150,155,22,1,Yes,Yes,3,4,1,500,1,2,1,0,1,0,0,2,22,7292,2053,415,20.21432051,Moderate-High,Yes,5,4,4,3,1,4,4,3.333333333,4,3,1,3,3,3,2.833333333,1,1,1,4,4,4,4,4,4,1,2.8,0.5,0.600000024,40,60,0.100000001,3,0.02,40,0.029999999,0.600000024,0.300000012,60
69102,1.57,0,0,0.67,0.33,control,TK,3,No,No,No,No,No,No,No,6,150,55,18,0,Yes,Yes,0,1,1,424,2,2,2,2,1,1,0,2,21,4088,1101,525,47.68392371,High,Yes,4,4,4,4,4,4,4,4,3,3,1,3,3,3,2.666666667,1,2,1,4,4,1,4,4,1,1,2.3,0.200000003,3,60,120,3,25,0.600000024,30,0.400000006,3,1.5,80
69201,3.195,0,0,0.6,0.4,control,KB,5,No,Yes,No,No,No,No,No,6,120,21,4,0,Yes,Yes,1,3,1,104,1,1,1,0,1,1,0,1,17,4088,1101,525,47.68392371,High,Yes,4,4,4,4,4,4,4,4,3,3,1,3,3,3,2.666666667,1,2,1,4,4,1,4,4,1,1,2.3,0.200000003,3,60,120,3,25,0.600000024,30,0.400000006,3,1.5,80
70001,3.415,0,0,0.8,0.2,treatment,KB,5,No,Yes,No,No,No,No,Yes,6,120,83,17,1,Yes,Yes,3,4,1,999,1,1,1,1,1,1,1,1,27,3938,1208,626,51.82119205,High,Yes,1,4,4,4,1,4,4,3.5,3,3,1,4,4,3,3,1,2,1,4,1,1,4,4,1,1,2,0.01,20,96,75,15,75,5,75,0.050000001,1.5,7,75
70102,2.16,0,0,0.67,0.33,control,TK,3,No,No,No,No,No,Yes,No,6,150,19,6,0,Yes,Yes,1,1,1,100,0,0,1,1,2,1,0,1,21,3938,1208,626,51.82119205,High,Yes,1,4,4,4,1,4,4,3.5,3,3,1,4,4,3,3,1,2,1,4,1,1,4,4,1,1,2,0.01,20,96,75,15,75,5,75,0.050000001,1.5,7,75
71001,2.685,0,0,1,0,treatment,KB,3,No,Yes,No,No,No,No,Yes,6,120,38,13,1,Yes,Yes,1,1,1,100,1,1,1,1,1,1,1,1,29,2441,670,281,41.94029851,High,Yes,4,4,4,3,1,4,4,3.333333333,3,3,1,3,3,3,2.666666667,1,2,1,4,1,1,4,4,1,1,2,0.400000006,4,80,70,0.400000006,0.400000006,0.01,70,0.5,0.5,1.5,70
71101,1.415,0,0,1,0,control,TK,5,No,Yes,No,No,No,No,Yes,6,120,64,13,1,Yes,Yes,0,2,1,321,1,2,2,0,1,1,0,2,23,2441,670,281,41.94029851,High,Yes,4,4,4,3,1,4,4,3.333333333,3,3,1,3,3,3,2.666666667,1,2,1,4,1,1,4,4,1,1,2,0.400000006,4,80,70,0.400000006,0.400000006,0.01,70,0.5,0.5,1.5,70
72001,2.58,0,0,1,0,treatment,KB,6,Yes,No,No,No,No,No,Yes,6,120,36,6,1,Yes,Yes,1,2,1,125,1,1,1,1,1,1,0,1,27,4886,1320,616,46.66666667,High,Yes,1,4,4,3,1,4,4,3.333333333,2,2,3,3,3,3,2.666666667,1,2,1,4,4,4,4,4,1,1,2.6,3,3,60,60,13,13,0,12,0.100000001,1.5,3,60
72101,1.43,0,0,0.25,0.75,control,RA,4,No,Yes,No,No,No,Yes,Yes,6,150,22,6,1,Yes,Yes,0,2,1,89,0,0,2,0,0,0,0,2,16,4886,1320,616,46.66666667,High,Yes,1,4,4,3,1,4,4,3.333333333,2,2,3,3,3,3,2.666666667,1,2,1,4,4,4,4,4,1,1,2.6,3,3,60,60,13,13,0,12,0.100000001,1.5,3,60
73101,3.445,0,0,0.6,0.4,control,TK,5,Yes,Yes,No,No,No,No,No,6,120,47,9,1,Yes,Yes,2,2,1,198,1,1,1,2,1,1,0,1,25,6017,1547,647,41.822883,High,Yes,1,4,4,3,1,3,4,3.166666667,3,3,1,3,3,3,2.666666667,1,2,1,4,1,2,4,4,1,1,2.1,3,10,75,100,1,3.5,0.100000001,18,0.100000001,0.100000001,4,100
73107,1.375,0,0,0.6,0.4,control,TK,5,Yes,Yes,No,No,No,No,No,6,120,93,19,1,Yes,Yes,0,4,1,90,1,2,2,2,1,1,0,2,28,6017,1547,647,41.822883,High,Yes,1,4,4,3,1,3,4,3.166666667,3,3,1,3,3,3,2.666666667,1,2,1,4,1,2,4,4,1,1,2.1,3,10,75,100,1,3.5,0.100000001,18,0.100000001,0.100000001,4,100
74001,1.655,0,0,0,1,treatment,KB,2,Yes,Yes,No,No,No,No,No,4,120,28,14,0,Yes,Yes,2,1,1,122,1,1,1,0,1,1,1,1,28,7537,1894,888,46.88489968,High,Yes,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,1,2,1,4,1,2,4,4,1,1,2.1,1,7,50,150,5,25,5,25,0.5,0.5,7,40
74101,2.615,0,0,1,0,control,RA,2,No,No,No,No,No,No,No,6,150,40,20,1,Yes,Yes,1,1,1,295,0,0,1,0,1,0,0,0,10,7537,1894,888,46.88489968,High,Yes,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,1,2,1,4,1,2,4,4,1,1,2.1,1,7,50,150,5,25,5,25,0.5,0.5,7,40
75001,2.155,0,0,1,0,treatment,KB,1,No,Yes,No,No,No,No,Yes,0.3,120,34,34,0,Yes,Yes,2,1,1,100,1,1,1,1,1,1,1,1,22,8462,2347,258,10.99275671,Low,Yes,3,4,4,3,4,4,4,3.833333333,3,3,1,3,3,3,2.666666667,1,2,1,4,1,4,4,4,4,1,2.6,3.5,1,45,70,3.5,4,0.200000003,1,0.200000003,0.01,0.01,20
75104,2.84,0,0,0.8,0.2,control,TK,5,No,Yes,No,No,No,No,No,6,90,82,16,1,Yes,Yes,2,2,1,410,1,0,1,1,1,1,0,1,21,8462,2347,258,10.99275671,Low,Yes,3,4,4,3,4,4,4,3.833333333,3,3,1,3,3,3,2.666666667,1,2,1,4,1,4,4,4,4,1,2.6,3.5,1,45,70,3.5,4,0.200000003,1,0.200000003,0.01,0.01,20
76002,3.3,0,0,1,0,treatment,KB,4,No,Yes,No,No,No,No,Yes,6,90,43,11,1,Yes,Yes,2,3,1,337,1,1,1,0,1,1,1,1,29,5484,1566,274,17.49680715,Moderate-Low,Yes,3,4,4,3,4,4,4,3.833333333,2,2,3,3,3,3,2.666666667,1,2,1,4,1,4,4,4,4,1,2.6,0.5,3,46,70,0.5,1,3,2,0.5,1,1,22
76205,3.52,0,0,1,0,control,KB,2,No,Yes,No,No,No,No,No,4,150,24,12,1,Yes,Yes,0,2,1,168,0,0,1,0,0,0,0,0,14,5484,1566,274,17.49680715,Moderate-Low,Yes,3,4,4,3,4,4,4,3.833333333,2,2,3,3,3,3,2.666666667,1,2,1,4,1,4,4,4,4,1,2.6,0.5,3,46,70,0.5,1,3,2,0.5,1,1,22
77001,3.725,0,0,0.5,0.5,treatment,KB,6,No,Yes,No,No,No,No,No,5,120,27,5,1,Yes,Yes,2,2,1,118,1,1,1,1,1,1,1,1,27,5412,1460,588,40.2739726,High,Yes,2,4,4,3,4,4,4,3.833333333,2,2,1,3,3,2,2.166666667,1,2,1,4,2,1,2,1,1,1,1.6,0.5,2,50,125,3.5,0.5,0.699999988,10,0.5,0.5,1,60
77102,2.045,0,0,0.67,0.33,control,TK,3,No,Yes,No,No,No,Yes,Yes,6,150,55,18,1,Yes,Yes,0,2,1,330,1,1,1,0,1,1,1,2,23,5412,1460,588,40.2739726,High,Yes,2,4,4,3,4,4,4,3.833333333,2,2,1,3,3,2,2.166666667,1,2,1,4,2,1,2,1,1,1,1.6,0.5,2,50,125,3.5,0.5,0.699999988,10,0.5,0.5,1,60
